품목일련번호^품목명^업소명^성상^큰제품이미지^표시앞^표시뒤^의약품제형^색상앞^분류번호^분류명^전문일반구분
200808876^가스디알정50밀리그램(디메크로틴산마그네슘)^일동제약(주)^녹색의원형필름코팅정^https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426403087300104^IDG^-^원형^연두^02390^기타의소화기관용약^전문의약품
200808877^페라트라정2.5밀리그램(레트로졸)^(주)유한양행^어두운황색의원형필름코팅정^https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426403087300107^YH^LT^원형^노랑^04210^항악성종양제^전문의약품
200808948^졸뎀속붕정(졸피뎀타르타르산염)^보령제약(주)^흰색의원형구강붕해정제^https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426403087300128^-^-^원형^하양^01120^최면진정제^전문의약품
200809076^가스프렌정(모사프리드시트르산염이수화물)^경동제약(주)^분할선을가진흰색의장방형필름코팅정제^https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426403087300143^KD^분할선^장방형^하양^02390^기타의소화기관용약^전문의약품
200809361^바르탄정(발사르탄)^(주)휴온스^엷은적색의원형필름코팅정^https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426403087300155^V분할선T^HS8^원형^분홍^02140^혈압강하제^전문의약품
200809402^리피논정80밀리그램(아토르바스타틴칼슘삼수화물)^동아에스티(주)^이약은흰색의타원형필름코팅정이다.^https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426403087300161^LPT^80^타원형^하양^02180^동맥경화용제^전문의약품
200809710^사르발탄정160밀리그램(발사르탄)^(주)서울제약^회색빛을띠는오렌지색의타원형필름코팅정^https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/153432591328100009^SPC^V분할선16^타원형^주황^02140^혈압강하제^전문의약품
200809882^가스베트정5밀리그램(모사프리드시트르산염수화물)^일동제약(주)^흰색의장방형필름코팅정^https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/154333330132500103^ID·5^분할선^장방형^하양^02390^기타의소화기관용약^전문의약품
200809883^아푸르탄정150밀리그램(이르베사르탄)^동아에스티(주)^흰색또는거의흰색의양쪽이볼록한타원형필름코팅정제^https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/147426403087300198^AT^150^타원형^하양^02140^혈압강하제^전문의약품
200809909^발사르텔정80밀리그램(발사르탄)^주식회사제뉴원사이언스^분홍색의원형필름코팅정^https://nedrug.mfds.go.kr/pbp/cmn/itemImageDownload/1OCNrLiTjPI^V분할선8^KK^원형^분홍^02140^혈압강하제^전문의약품
